TimeSeries ID,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:google,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:internet,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:private
kind,google,internet,private
revision_name,ollama-gemma-00001-qqg,ollama-gemma-00001-qqg,ollama-gemma-00001-qqg
configuration_name,ollama-gemma,ollama-gemma,ollama-gemma
service_name,ollama-gemma,ollama-gemma,ollama-gemma
project_id,llm-workload-characterization,llm-workload-characterization,llm-workload-characterization
location,us-central1,us-central1,us-central1
Fri May 23 2025 17:40:00 GMT+0300 (GMT+03:00),0,30018.433333333334,0
Fri May 23 2025 17:41:00 GMT+0300 (GMT+03:00),0,32728.8,0
Fri May 23 2025 17:42:00 GMT+0300 (GMT+03:00),0,29511.866666666665,0
Fri May 23 2025 17:43:00 GMT+0300 (GMT+03:00),0,31497.166666666668,0
Fri May 23 2025 17:44:00 GMT+0300 (GMT+03:00),0,28456.7,0
Fri May 23 2025 17:45:00 GMT+0300 (GMT+03:00),0,30175.65,0
Fri May 23 2025 17:46:00 GMT+0300 (GMT+03:00),0,31256.283333333333,0
Fri May 23 2025 17:47:00 GMT+0300 (GMT+03:00),0,30689.916666666668,0
Fri May 23 2025 17:48:00 GMT+0300 (GMT+03:00),0,33312.183333333334,0
Fri May 23 2025 17:49:00 GMT+0300 (GMT+03:00),0,25731.816666666666,0
Fri May 23 2025 17:50:00 GMT+0300 (GMT+03:00),0,28556.733333333334,0
Fri May 23 2025 17:51:00 GMT+0300 (GMT+03:00),0,31365.4,0
Fri May 23 2025 17:52:00 GMT+0300 (GMT+03:00),0,30523.516666666666,0
Fri May 23 2025 17:53:00 GMT+0300 (GMT+03:00),0,31038.333333333332,0
Fri May 23 2025 17:54:00 GMT+0300 (GMT+03:00),0,28221.4,0
Fri May 23 2025 17:55:00 GMT+0300 (GMT+03:00),0,30767.966666666667,0
Fri May 23 2025 17:56:00 GMT+0300 (GMT+03:00),0,31269,0
Fri May 23 2025 17:57:00 GMT+0300 (GMT+03:00),0,29545.683333333334,0
Fri May 23 2025 17:58:00 GMT+0300 (GMT+03:00),0,31698.583333333332,0
Fri May 23 2025 17:59:00 GMT+0300 (GMT+03:00),0,27895.216666666667,0
Fri May 23 2025 18:00:00 GMT+0300 (GMT+03:00),0,29640.8,0
Fri May 23 2025 18:01:00 GMT+0300 (GMT+03:00),0,32318.683333333334,0
Fri May 23 2025 18:02:00 GMT+0300 (GMT+03:00),0,30387.916666666668,0
Fri May 23 2025 18:03:00 GMT+0300 (GMT+03:00),0,30306.1,0
Fri May 23 2025 18:04:00 GMT+0300 (GMT+03:00),0,27581.2,0
Fri May 23 2025 18:05:00 GMT+0300 (GMT+03:00),0,29708,0
Fri May 23 2025 18:06:00 GMT+0300 (GMT+03:00),0,29191.183333333334,0
Fri May 23 2025 18:07:00 GMT+0300 (GMT+03:00),0,30198.166666666668,0
Fri May 23 2025 18:08:00 GMT+0300 (GMT+03:00),0,20057.583333333332,0
Fri May 23 2025 18:09:00 GMT+0300 (GMT+03:00),0,1422.7833333333333,0
Fri May 23 2025 18:10:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:11:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:12:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:13:00 GMT+0300 (GMT+03:00),0,3311.8166666666666,0
Fri May 23 2025 18:14:00 GMT+0300 (GMT+03:00),0,25026.35,0
Fri May 23 2025 18:15:00 GMT+0300 (GMT+03:00),0,28161.716666666667,0
Fri May 23 2025 18:16:00 GMT+0300 (GMT+03:00),0,34089.88333333333,0
Fri May 23 2025 18:17:00 GMT+0300 (GMT+03:00),0,30568.016666666666,0
Fri May 23 2025 18:18:00 GMT+0300 (GMT+03:00),0,32948.166666666664,0
Fri May 23 2025 18:19:00 GMT+0300 (GMT+03:00),0,32366.633333333335,0
Fri May 23 2025 18:20:00 GMT+0300 (GMT+03:00),0,28138.3,0
Fri May 23 2025 18:21:00 GMT+0300 (GMT+03:00),0,27141.483333333334,0
Fri May 23 2025 18:22:00 GMT+0300 (GMT+03:00),0,28446.733333333334,0
Fri May 23 2025 18:23:00 GMT+0300 (GMT+03:00),0,31626.65,0
Fri May 23 2025 18:24:00 GMT+0300 (GMT+03:00),0,30042.316666666666,0
Fri May 23 2025 18:25:00 GMT+0300 (GMT+03:00),0,26985.533333333333,0
Fri May 23 2025 18:26:00 GMT+0300 (GMT+03:00),0,27102.533333333333,0
Fri May 23 2025 18:27:00 GMT+0300 (GMT+03:00),0,24210.3,0
Fri May 23 2025 18:28:00 GMT+0300 (GMT+03:00),0,32139.633333333335,0
Fri May 23 2025 18:29:00 GMT+0300 (GMT+03:00),0,32882.833333333336,0
Fri May 23 2025 18:30:00 GMT+0300 (GMT+03:00),0,27961.55,0
Fri May 23 2025 18:31:00 GMT+0300 (GMT+03:00),0,27884.766666666666,0
Fri May 23 2025 18:32:00 GMT+0300 (GMT+03:00),0,27498.433333333334,0
Fri May 23 2025 18:33:00 GMT+0300 (GMT+03:00),0,29409.5,0
Fri May 23 2025 18:34:00 GMT+0300 (GMT+03:00),0,32922.75,0
Fri May 23 2025 18:35:00 GMT+0300 (GMT+03:00),0,27190.883333333335,0
Fri May 23 2025 18:36:00 GMT+0300 (GMT+03:00),0,27393.95,0
Fri May 23 2025 18:37:00 GMT+0300 (GMT+03:00),0,26840.983333333334,0
Fri May 23 2025 18:38:00 GMT+0300 (GMT+03:00),0,28837.716666666667,0
Fri May 23 2025 18:39:00 GMT+0300 (GMT+03:00),0,23765.85,0
Fri May 23 2025 18:40:00 GMT+0300 (GMT+03:00),0,28890.75,0
Fri May 23 2025 18:41:00 GMT+0300 (GMT+03:00),0,27821.083333333332,0
Fri May 23 2025 18:42:00 GMT+0300 (GMT+03:00),0,27929.866666666665,0
Fri May 23 2025 18:43:00 GMT+0300 (GMT+03:00),0,26636.533333333333,0
Fri May 23 2025 18:44:00 GMT+0300 (GMT+03:00),0,31728.483333333334,0
Fri May 23 2025 18:45:00 GMT+0300 (GMT+03:00),0,31308.4,0
Fri May 23 2025 18:46:00 GMT+0300 (GMT+03:00),0,27747.35,0
Fri May 23 2025 18:47:00 GMT+0300 (GMT+03:00),0,27746.716666666667,0
Fri May 23 2025 18:48:00 GMT+0300 (GMT+03:00),0,26325.45,0
Fri May 23 2025 18:49:00 GMT+0300 (GMT+03:00),0,7112.783333333334,0
Fri May 23 2025 18:50:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:51:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:52:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 18:53:00 GMT+0300 (GMT+03:00),0,137.91666666666666,0
Fri May 23 2025 18:54:00 GMT+0300 (GMT+03:00),0,20489.316666666666,0
Fri May 23 2025 18:55:00 GMT+0300 (GMT+03:00),0,28731.616666666665,0
Fri May 23 2025 18:56:00 GMT+0300 (GMT+03:00),0,32261.05,0
Fri May 23 2025 18:57:00 GMT+0300 (GMT+03:00),0,33259.48333333333,0
Fri May 23 2025 18:58:00 GMT+0300 (GMT+03:00),0,31923.083333333332,0
Fri May 23 2025 18:59:00 GMT+0300 (GMT+03:00),0,27227.216666666667,0
Fri May 23 2025 19:00:00 GMT+0300 (GMT+03:00),0,32375.5,0
Fri May 23 2025 19:01:00 GMT+0300 (GMT+03:00),0,33482.683333333334,0
Fri May 23 2025 19:02:00 GMT+0300 (GMT+03:00),0,27661.566666666666,0
Fri May 23 2025 19:03:00 GMT+0300 (GMT+03:00),0,32119.35,0
Fri May 23 2025 19:04:00 GMT+0300 (GMT+03:00),0,25757.85,0
Fri May 23 2025 19:05:00 GMT+0300 (GMT+03:00),0,25307.816666666666,0
Fri May 23 2025 19:06:00 GMT+0300 (GMT+03:00),0,27683.9,0
Fri May 23 2025 19:07:00 GMT+0300 (GMT+03:00),0,26801.133333333335,0
Fri May 23 2025 19:08:00 GMT+0300 (GMT+03:00),0,26434.533333333333,0
Fri May 23 2025 19:09:00 GMT+0300 (GMT+03:00),0,22742.466666666667,0
Fri May 23 2025 19:10:00 GMT+0300 (GMT+03:00),0,25466.15,0
Fri May 23 2025 19:11:00 GMT+0300 (GMT+03:00),0,27276.883333333335,0
Fri May 23 2025 19:12:00 GMT+0300 (GMT+03:00),0,26958.1,0
Fri May 23 2025 19:13:00 GMT+0300 (GMT+03:00),0,25832.3,0
Fri May 23 2025 19:14:00 GMT+0300 (GMT+03:00),0,26427.5,0
Fri May 23 2025 19:15:00 GMT+0300 (GMT+03:00),0,21496.25,0
Fri May 23 2025 19:16:00 GMT+0300 (GMT+03:00),0,28391.866666666665,0
Fri May 23 2025 19:17:00 GMT+0300 (GMT+03:00),0,27895.65,0
Fri May 23 2025 19:18:00 GMT+0300 (GMT+03:00),0,25142.966666666667,0
Fri May 23 2025 19:19:00 GMT+0300 (GMT+03:00),0,25473.983333333334,0
Fri May 23 2025 19:20:00 GMT+0300 (GMT+03:00),0,22730.433333333334,0
Fri May 23 2025 19:21:00 GMT+0300 (GMT+03:00),0,28201.983333333334,0
Fri May 23 2025 19:22:00 GMT+0300 (GMT+03:00),0,24724.966666666667,0
Fri May 23 2025 19:23:00 GMT+0300 (GMT+03:00),0,29665.05,0
Fri May 23 2025 19:24:00 GMT+0300 (GMT+03:00),0,24281.833333333332,0
Fri May 23 2025 19:25:00 GMT+0300 (GMT+03:00),0,21009.266666666666,0
Fri May 23 2025 19:26:00 GMT+0300 (GMT+03:00),0,27080.683333333334,0
Fri May 23 2025 19:27:00 GMT+0300 (GMT+03:00),0,28374.133333333335,0
Fri May 23 2025 19:28:00 GMT+0300 (GMT+03:00),0,25790.5,0
Fri May 23 2025 19:29:00 GMT+0300 (GMT+03:00),0,3391.3333333333335,0
Fri May 23 2025 19:30:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 19:31:00 GMT+0300 (GMT+03:00),0,0,0
